x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.164077,0.580822,0.428995,0.473466,0.556824,0.640897,0.872383,0.536618,0.671140,0.599592,10.832516
0.168489,0.357559,0.535152,0.462945,0.290808,0.279020,0.567805,0.409347,0.328986,0.128993,7.962690
0.617447,0.095424,0.216695,0.050689,0.734356,0.708027,0.924752,0.442109,0.033501,0.775225,-0.269755
0.945477,0.867934,0.350302,0.762607,0.496340,0.841471,0.792833,0.840983,0.278830,0.518885,16.601827
0.286358,0.336024,0.330831,0.533711,0.948984,0.901831,0.042868,0.067156,0.584523,0.776513,11.826832
0.677373,0.195733,0.071220,0.482601,0.995712,0.949366,0.097239,0.636765,0.141328,0.385187,2.338007
0.769138,0.118745,0.578065,0.690377,0.446422,0.370858,0.248277,0.548954,0.318117,0.338842,13.367527
0.562516,0.887153,0.218629,0.658513,0.410352,0.302247,0.585100,0.825069,0.707383,0.943512,18.776331
0.492883,0.000235,0.820306,0.330884,0.571270,0.783335,0.658026,0.343872,0.030803,0.370601,7.368094
0.390334,0.573860,0.748826,0.616890,0.241254,0.176356,0.002892,0.669430,0.329467,0.901951,13.893834
0.382408,0.875063,0.533278,0.791882,0.777853,0.193792,0.504960,0.088355,0.423318,0.374284,20.010837
0.069292,0.699762,0.566757,0.321595,0.257478,0.348263,0.717942,0.228147,0.706493,0.495169,7.096341
0.373543,0.054861,0.574857,0.964337,0.475904,0.359742,0.880511,0.364907,0.395833,0.187929,13.384749
0.106037,0.481280,0.932802,0.942009,0.643050,0.584830,0.071574,0.276807,0.644266,0.049944,17.353919
0.338349,0.549695,0.362906,0.487297,0.744635,0.961234,0.108522,0.579702,0.437911,0.033450,13.325192
0.049686,0.144280,0.898614,0.257102,0.674156,0.326167,0.238701,0.869673,0.175155,0.397393,10.938180
0.965087,0.509533,0.072265,0.819552,0.449168,0.819582,0.311280,0.728427,0.512723,0.359041,23.673037
0.953631,0.603848,0.001886,0.171426,0.142927,0.731088,0.925729,0.880538,0.571199,0.454280,16.627521
0.064505,0.346917,0.374591,0.032637,0.333664,0.304662,0.264672,0.549400,0.393876,0.058142,2.091320
0.570231,0.980053,0.995920,0.106062,0.814530,0.994229,0.324648,0.973449,0.045004,0.723468,22.050035
0.428732,0.203392,0.860614,0.427759,0.282435,0.400924,0.050588,0.294956,0.841566,0.645861,10.837247
0.866966,0.821468,0.368925,0.520615,0.108022,0.574626,0.876164,0.696953,0.828294,0.583327,14.708335
0.345179,0.113286,0.178738,0.869001,0.428899,0.074288,0.435476,0.394699,0.952067,0.597046,4.728588
0.747814,0.940716,0.859184,0.069438,0.306752,0.783703,0.299756,0.922885,0.075678,0.187293,15.591283
0.900279,0.385676,0.551830,0.367492,0.081626,0.425953,0.004963,0.303075,0.997270,0.894871,13.862056
0.354455,0.888114,0.245302,0.670514,0.995499,0.969884,0.094042,0.413035,0.653747,0.547692,21.375948
0.582125,0.288464,0.981087,0.295791,0.418693,0.915139,0.299430,0.833153,0.091269,0.483298,14.756454
0.741301,0.268864,0.434920,0.790082,0.347290,0.347183,0.252418,0.312610,0.520416,0.944202,16.984353
0.962133,0.295388,0.065992,0.543798,0.306418,0.036135,0.906406,0.955670,0.981792,0.906727,0.778891
0.764169,0.517668,0.996977,0.394224,0.077464,0.697546,0.681017,0.232539,0.906818,0.958085,17.915538
0.321173,0.865705,0.098920,0.709537,0.307223,0.706551,0.919502,0.966702,0.060634,0.663013,20.686509
0.936144,0.150287,0.798265,0.058738,0.426712,0.957316,0.859046,0.362331,0.688246,0.579554,9.051946
0.267761,0.098405,0.513146,0.486295,0.741930,0.648311,0.559064,0.199603,0.685760,0.310070,8.159881
0.555847,0.612999,0.637505,0.168502,0.106169,0.062647,0.185335,0.696727,0.527015,0.601207,10.475635
0.897265,0.380666,0.948228,0.595176,0.108496,0.038436,0.795603,0.525483,0.785344,0.674421,19.270518
0.257724,0.297063,0.384614,0.071235,0.491619,0.176319,0.469972,0.408978,0.826852,0.042753,5.754040
0.651277,0.143149,0.545955,0.417568,0.369820,0.730514,0.807108,0.917291,0.060939,0.981191,9.177781
0.874308,0.625608,0.649238,0.517039,0.141487,0.905984,0.890534,0.090664,0.034512,0.378057,16.691619
0.479627,0.623130,0.809033,0.372141,0.645501,0.250489,0.409037,0.477502,0.253241,0.254072,17.012498
0.052038,0.216091,0.398901,0.461424,0.938991,0.457420,0.874268,0.046597,0.425565,0.961273,10.203362
0.135742,0.858162,0.501607,0.519854,0.110374,0.218391,0.878781,0.786707,0.849483,0.274466,8.383746
0.329855,0.481888,0.410996,0.364115,0.742189,0.451122,0.134051,0.156507,0.016226,0.310483,12.394706
0.579740,0.582561,0.620303,0.680876,0.133627,0.899030,0.212364,0.183419,0.459934,0.482393,17.225344
0.009020,0.408833,0.375834,0.115444,0.842351,0.949967,0.347426,0.992199,0.281321,0.984659,5.998748
0.867100,0.642533,0.802388,0.905189,0.983991,0.593448,0.555246,0.576373,0.167573,0.073102,27.120386
0.297605,0.381839,0.127042,0.766817,0.391620,0.111215,0.910296,0.011888,0.104120,0.027877,15.778357
0.062842,0.119693,0.502078,0.798746,0.480932,0.905794,0.533614,0.455661,0.676980,0.464032,12.411178
0.027921,0.899594,0.753612,0.831930,0.195423,0.360100,0.665788,0.254985,0.382966,0.890527,18.387632
0.584341,0.771425,0.755769,0.818133,0.683399,0.698798,0.299744,0.675230,0.334987,0.041742,20.170523
0.270881,0.455348,0.234796,0.837734,0.515390,0.711264,0.641647,0.925809,0.977943,0.667073,15.965006
0.516566,0.295957,0.051244,0.760713,0.461462,0.503960,0.269458,0.493222,0.918326,0.669051,0.658788
0.200566,0.509155,0.286992,0.338221,0.496193,0.705091,0.810751,0.432103,0.255590,0.978263,9.436843
0.368435,0.833660,0.176264,0.355855,0.698047,0.017371,0.298465,0.806245,0.995856,0.824747,18.689693
0.752753,0.034259,0.323064,0.334197,0.630074,0.160629,0.533707,0.882843,0.191032,0.235100,7.616361
0.227917,0.230724,0.911008,0.957718,0.886808,0.991273,0.679509,0.673331,0.469418,0.759094,18.124404
0.418286,0.668289,0.392166,0.696214,0.155845,0.312279,0.671403,0.372064,0.838091,0.576975,15.657075
0.767683,0.217445,0.111270,0.365844,0.544993,0.747697,0.166309,0.364045,0.155866,0.823747,-0.178788
0.754128,0.862269,0.840408,0.634601,0.523284,0.354920,0.324951,0.644520,0.187378,0.029665,18.723077
0.326720,0.557633,0.665038,0.535235,0.156600,0.006916,0.725144,0.819283,0.364974,0.690283,11.668355
0.970913,0.759261,0.346296,0.017015,0.866971,0.114326,0.191420,0.861856,0.443647,0.748673,13.038840
0.922890,0.199125,0.401143,0.548333,0.236426,0.650565,0.971822,0.503341,0.396111,0.494457,12.595699
0.274836,0.589772,0.797998,0.546248,0.548182,0.912742,0.110234,0.405300,0.032255,0.909006,15.634959
0.095235,0.041802,0.142147,0.885502,0.854988,0.641042,0.782437,0.143672,0.061800,0.918502,7.437298
0.008962,0.494587,0.714011,0.583749,0.815450,0.847514,0.166434,0.108859,0.963485,0.256510,10.703986
0.634832,0.617393,0.369773,0.370910,0.564852,0.689603,0.207029,0.856463,0.191398,0.662703,18.305792
0.189956,0.670818,0.853333,0.281936,0.706339,0.341797,0.541191,0.103923,0.246935,0.872794,12.979217
0.148652,0.108425,0.058307,0.775281,0.992368,0.788102,0.958840,0.752592,0.513334,0.216395,3.251548
0.820797,0.898997,0.257434,0.983848,0.078813,0.640315,0.059105,0.856319,0.618721,0.131050,19.285861
0.797078,0.235297,0.190369,0.865812,0.803794,0.187762,0.840569,0.033373,0.384207,0.742197,7.806313
0.319867,0.728072,0.821860,0.911202,0.489085,0.564960,0.610747,0.453105,0.798780,0.400719,19.239250
0.894565,0.761943,0.406400,0.861706,0.907313,0.666559,0.093947,0.247564,0.408854,0.289459,21.460287
0.319189,0.223323,0.659839,0.448238,0.029122,0.939956,0.830783,0.107663,0.630596,0.047012,6.980124
0.017071,0.118989,0.952205,0.118455,0.756352,0.138594,0.441928,0.117336,0.878571,0.447442,9.882332
0.706864,0.556386,0.566427,0.869092,0.782015,0.569012,0.335750,0.127473,0.485520,0.089209,22.682836
0.136625,0.168524,0.534391,0.344514,0.779560,0.471000,0.932930,0.139860,0.408611,0.857342,8.623346
0.451114,0.369054,0.990633,0.785927,0.608634,0.034262,0.906560,0.225952,0.241234,0.941657,22.001332
0.798510,0.873865,0.126857,0.232558,0.465248,0.443432,0.957625,0.935179,0.099148,0.993616,15.858021
0.333553,0.972526,0.271565,0.899503,0.070586,0.029787,0.126854,0.855786,0.702691,0.678150,19.112348
0.058702,0.288160,0.325869,0.150382,0.708070,0.790479,0.069814,0.608677,0.939313,0.785770,7.086540
0.501142,0.132544,0.087528,0.536513,0.266532,0.928651,0.639738,0.056399,0.175166,0.155102,-2.212010
0.428844,0.105361,0.309570,0.939201,0.970075,0.349356,0.595116,0.748966,0.521066,0.420508,18.571081
0.042597,0.623269,0.861416,0.965667,0.932786,0.934655,0.212115,0.498204,0.514836,0.847417,17.590166
0.009276,0.158417,0.302231,0.645205,0.536712,0.607675,0.336505,0.020958,0.202224,0.548936,10.602979
0.014359,0.343871,0.100356,0.346132,0.523150,0.384654,0.735030,0.113437,0.816006,0.143984,8.209233
0.572051,0.121988,0.361816,0.293925,0.717325,0.958189,0.546075,0.498740,0.950535,0.814925,7.536521
0.013428,0.550101,0.644193,0.727970,0.038484,0.005482,0.236537,0.400459,0.882429,0.092045,7.062414
0.121045,0.848162,0.355257,0.722126,0.301813,0.458953,0.012243,0.640735,0.112426,0.070729,12.971564
0.271540,0.434478,0.420940,0.980867,0.238865,0.427160,0.293839,0.470489,0.569815,0.566072,15.329616
0.779872,0.221763,0.034218,0.171504,0.250549,0.437393,0.877161,0.485456,0.867162,0.435711,-5.352316
0.090356,0.957225,0.829264,0.075227,0.746748,0.040400,0.408589,0.195818,0.924486,0.048491,20.718616
0.518585,0.626686,0.653844,0.988978,0.896220,0.346167,0.593659,0.505320,0.631126,0.238545,24.204221
0.212670,0.906932,0.505809,0.722355,0.644356,0.660781,0.959751,0.406180,0.122077,0.898071,16.739305
0.764042,0.190532,0.620142,0.569717,0.718384,0.921308,0.046978,0.657659,0.105195,0.278911,15.001509
0.230406,0.165437,0.129490,0.461545,0.512615,0.920413,0.183612,0.358521,0.929500,0.531121,-0.356141
0.569437,0.183285,0.006306,0.962513,0.869577,0.171127,0.061786,0.964888,0.976280,0.507602,4.061667
0.003582,0.494690,0.131648,0.307569,0.821845,0.922554,0.753639,0.226143,0.987020,0.013650,10.078712
0.341761,0.286403,0.283145,0.208243,0.830280,0.272159,0.338412,0.484133,0.744510,0.769796,3.465821
0.759556,0.665274,0.795476,0.145429,0.675282,0.989857,0.889917,0.121507,0.309607,0.958488,17.111725
0.715949,0.175250,0.945102,0.173646,0.219953,0.815613,0.967032,0.676313,0.933686,0.251982,9.477206
0.317196,0.524556,0.801979,0.971013,0.378513,0.346385,0.874053,0.593277,0.355540,0.868205,19.161343
0.453738,0.677762,0.298507,0.251998,0.147812,0.951255,0.149012,0.712304,0.422443,0.074082,13.012840
0.693833,0.736587,0.300226,0.245361,0.847213,0.843633,0.037097,0.102543,0.169432,0.191539,17.851406
0.925967,0.426242,0.583900,0.472755,0.789107,0.025093,0.618990,0.597364,0.467179,0.995422,17.241084
0.895322,0.604376,0.790290,0.075558,0.369901,0.923853,0.925245,0.964050,0.859725,0.143556,13.806625
0.232190,0.359536,0.893544,0.532069,0.400356,0.288201,0.263227,0.867209,0.092316,0.070879,13.091589
0.247104,0.362845,0.728438,0.230051,0.220737,0.359083,0.310943,0.130481,0.478202,0.419965,6.759538
0.553613,0.529390,0.299506,0.456746,0.618688,0.950024,0.796347,0.796163,0.492914,0.246478,15.199153
0.482931,0.077322,0.572622,0.393668,0.707146,0.201199,0.495764,0.407884,0.523622,0.960442,9.548223
0.080146,0.320824,0.213218,0.582193,0.053908,0.862036,0.455557,0.416365,0.149244,0.009296,6.791910
0.501972,0.487260,0.692225,0.719265,0.386593,0.134161,0.127979,0.285943,0.084660,0.568551,16.736297
0.836079,0.320989,0.533357,0.583213,0.450451,0.050106,0.978874,0.234534,0.714799,0.380193,16.680031
0.021407,0.576191,0.420662,0.233683,0.729886,0.813085,0.314264,0.849859,0.410904,0.788526,7.188155
0.760312,0.788498,0.719815,0.189484,0.887015,0.925923,0.023509,0.870207,0.880788,0.775790,16.700100
0.889577,0.744617,0.314597,0.267669,0.626618,0.680896,0.649036,0.571779,0.455264,0.214427,15.164633
0.232609,0.511689,0.500362,0.627323,0.560377,0.132281,0.330459,0.632845,0.012990,0.865648,11.028956
0.557699,0.678392,0.813040,0.389412,0.211041,0.229766,0.767617,0.365324,0.521295,0.487805,15.731381
0.921813,0.129995,0.675830,0.036830,0.358044,0.878475,0.535442,0.453705,0.879317,0.453925,6.001667
0.432247,0.527269,0.729419,0.155570,0.587603,0.025084,0.282831,0.948081,0.036639,0.527306,12.596348
0.982164,0.199895,0.592908,0.201019,0.016014,0.651279,0.075282,0.086477,0.400533,0.755498,8.125177
0.140967,0.165301,0.717846,0.671559,0.650207,0.986368,0.636299,0.462716,0.495684,0.876646,10.818581
0.114647,0.494452,0.537287,0.944968,0.720079,0.127107,0.762648,0.138004,0.927765,0.052962,15.777800
0.306330,0.150343,0.518814,0.528973,0.173691,0.168180,0.278079,0.885958,0.616345,0.405977,7.625321
0.174028,0.653989,0.510524,0.497393,0.608905,0.133068,0.679677,0.535956,0.452790,0.973285,11.875433
0.035642,0.879182,0.665668,0.467707,0.731001,0.655037,0.600029,0.467572,0.996782,0.461552,10.758028
0.344090,0.567913,0.839363,0.261810,0.774657,0.769271,0.065232,0.022489,0.121061,0.152987,14.336490
0.475953,0.469536,0.183694,0.644441,0.113786,0.794563,0.446102,0.243738,0.880386,0.424710,16.968656
0.626637,0.443536,0.433164,0.737231,0.825648,0.310151,0.408523,0.514078,0.391286,0.325218,18.619630
0.363657,0.963593,0.428348,0.793891,0.508894,0.067703,0.368130,0.201421,0.334933,0.891191,20.173536
0.968677,0.589095,0.464771,0.120304,0.403261,0.552486,0.241384,0.125665,0.083077,0.049077,12.018151
0.438660,0.202754,0.381388,0.461434,0.890020,0.675945,0.565725,0.441260,0.222158,0.028161,11.781353
0.380758,0.309178,0.355100,0.602465,0.887000,0.915706,0.788918,0.035878,0.965187,0.922916,14.433969
0.699503,0.635164,0.017243,0.364034,0.268917,0.155537,0.410706,0.001525,0.510827,0.699126,18.904055
0.232844,0.652939,0.108374,0.468420,0.321698,0.756699,0.196147,0.771047,0.485745,0.210026,12.053433
0.912868,0.420139,0.952833,0.933288,0.407615,0.853619,0.287522,0.698630,0.081379,0.721096,25.238838
0.641005,0.551639,0.516879,0.343832,0.815554,0.914557,0.265003,0.303731,0.322130,0.153268,15.851843
0.144520,0.175494,0.794893,0.945345,0.415289,0.439104,0.120515,0.592693,0.640373,0.069558,13.693680
0.535377,0.162594,0.192774,0.117810,0.582381,0.815010,0.507836,0.662148,0.780928,0.766058,-1.337331
0.305974,0.190029,0.959301,0.181788,0.588868,0.214288,0.397043,0.610525,0.641497,0.595071,12.299562
0.189590,0.770835,0.474306,0.118415,0.182054,0.779195,0.840163,0.931270,0.434231,0.667741,7.526048
0.265400,0.388887,0.957105,0.746824,0.975012,0.605028,0.588228,0.454096,0.005453,0.538984,20.221299
0.853105,0.268853,0.128445,0.371601,0.131726,0.531257,0.295444,0.549172,0.781683,0.845399,-0.761674
0.370802,0.132626,0.693989,0.516240,0.867797,0.370971,0.086696,0.615347,0.486840,0.358265,11.675995
0.750283,0.898015,0.147919,0.685034,0.137644,0.953349,0.024148,0.083399,0.810886,0.099614,16.941021
0.508827,0.782181,0.323700,0.206168,0.859966,0.872763,0.913546,0.312491,0.613720,0.270689,17.457481
0.187545,0.586633,0.513823,0.174761,0.221607,0.367862,0.994940,0.064665,0.516433,0.367525,5.441169
0.291643,0.222906,0.350292,0.506851,0.503882,0.904754,0.507674,0.290290,0.151251,0.868699,9.328667
0.237914,0.000644,0.603121,0.481292,0.067075,0.261636,0.602788,0.768619,0.203123,0.795786,4.224195
0.213696,0.363718,0.528209,0.837787,0.465099,0.269676,0.424553,0.929209,0.106046,0.789702,13.496027
0.412157,0.722751,0.867924,0.193609,0.836052,0.073580,0.926901,0.760508,0.241320,0.594389,21.879838
0.271495,0.547878,0.781799,0.988162,0.540814,0.794473,0.377482,0.344362,0.147276,0.041042,16.842485
0.009726,0.657771,0.252992,0.737222,0.243209,0.265613,0.877351,0.814253,0.817421,0.248551,11.443987
0.336535,0.332594,0.281722,0.093422,0.660288,0.139565,0.784071,0.702943,0.482741,0.463813,10.668066
0.983801,0.856476,0.688002,0.458356,0.880655,0.427336,0.050514,0.495900,0.555144,0.239227,13.623488
0.995675,0.177382,0.614953,0.276283,0.622996,0.403669,0.511768,0.417332,0.083646,0.796247,9.763172
0.889691,0.722264,0.980316,0.934709,0.299898,0.684703,0.782457,0.584568,0.029266,0.490655,19.279297
0.793475,0.850877,0.789464,0.749931,0.654100,0.030125,0.920947,0.593255,0.311762,0.265352,16.602814
0.804296,0.914091,0.727303,0.404918,0.852671,0.799632,0.360151,0.120393,0.911764,0.270017,16.189079
0.904277,0.515907,0.610717,0.565295,0.555362,0.996383,0.632050,0.076485,0.430794,0.317751,19.449542
0.289505,0.564186,0.460298,0.129579,0.735411,0.971111,0.151624,0.335919,0.310411,0.101796,9.515299
0.927001,0.401648,0.223723,0.716041,0.692160,0.924633,0.366070,0.722979,0.467353,0.946880,18.756247
0.933291,0.457113,0.241563,0.270090,0.261409,0.465472,0.661767,0.535567,0.817781,0.731025,13.211867
0.478618,0.149724,0.650132,0.303614,0.852700,0.019655,0.646903,0.110739,0.262101,0.254309,10.576701
0.376896,0.022969,0.684501,0.944331,0.844191,0.567066,0.182627,0.401627,0.688485,0.333275,13.760160
0.046096,0.170705,0.363876,0.288175,0.603510,0.062260,0.010446,0.304375,0.870969,0.187238,6.285478
0.558660,0.542252,0.269259,0.889956,0.927292,0.638690,0.204359,0.876497,0.868145,0.842689,23.248245
0.333949,0.824039,0.295613,0.360672,0.081120,0.030132,0.744959,0.828901,0.281328,0.592303,12.545134
0.748125,0.243149,0.897570,0.237230,0.676254,0.536864,0.902641,0.784894,0.680645,0.469855,15.034601
0.849233,0.463165,0.234075,0.773146,0.340222,0.828880,0.471154,0.549424,0.372882,0.182951,19.560349
0.770120,0.675762,0.821844,0.138483,0.125911,0.144754,0.274866,0.670116,0.151787,0.367364,14.627196
0.820890,0.616262,0.062195,0.336046,0.886680,0.005683,0.927481,0.173542,0.513310,0.735030,21.409767
0.347114,0.194317,0.383914,0.650854,0.293131,0.722539,0.721456,0.582661,0.267830,0.737592,12.458249
0.653920,0.576095,0.969136,0.512699,0.393514,0.783889,0.218597,0.514882,0.357082,0.413500,19.052043
0.089623,0.178603,0.625505,0.219495,0.213327,0.115678,0.910987,0.240262,0.251071,0.458349,3.476769
0.060865,0.773418,0.279659,0.935662,0.215698,0.962823,0.656649,0.651526,0.626909,0.960645,12.865648
0.732768,0.302078,0.541246,0.761880,0.078106,0.354813,0.093009,0.043975,0.843292,0.793219,15.177363
0.608276,0.713862,0.218446,0.526583,0.675699,0.204721,0.017832,0.894565,0.019866,0.898219,19.992409
0.164209,0.488748,0.540395,0.860232,0.425714,0.820859,0.746147,0.028149,0.787995,0.239201,13.787453
0.913810,0.651901,0.360048,0.959072,0.292129,0.423988,0.465455,0.708951,0.203659,0.604750,20.914730
0.430288,0.950223,0.665636,0.969049,0.743579,0.562024,0.893776,0.412812,0.068327,0.939870,22.695282
0.660865,0.494440,0.039597,0.044580,0.212125,0.063134,0.967871,0.308662,0.515326,0.329807,13.599208
0.874696,0.990125,0.069784,0.433503,0.112361,0.252806,0.665615,0.193609,0.745569,0.592424,11.309265
0.149977,0.231174,0.256079,0.469419,0.270112,0.178753,0.241289,0.514874,0.279442,0.055280,2.114151
0.130829,0.453455,0.699350,0.835668,0.814853,0.890671,0.504906,0.657626,0.932186,0.829399,15.409487
0.202729,0.103357,0.442238,0.673860,0.052883,0.352171,0.547434,0.405659,0.805258,0.806950,8.698661
0.163227,0.815598,0.917929,0.099421,0.818930,0.545777,0.355820,0.703194,0.296282,0.381126,24.998950
0.648563,0.330633,0.453382,0.512375,0.476289,0.999861,0.953449,0.589934,0.159996,0.930584,14.740964
0.898848,0.290540,0.368069,0.310022,0.079604,0.860173,0.799249,0.873384,0.192020,0.496882,13.103870
0.329196,0.481616,0.989363,0.126418,0.149523,0.524318,0.369062,0.179174,0.744905,0.387506,13.303297
0.831211,0.126350,0.368470,0.327482,0.318249,0.788497,0.927257,0.385034,0.006147,0.388903,9.164817
0.097077,0.506998,0.030559,0.923726,0.508460,0.738372,0.837161,0.820163,0.438106,0.115617,17.863240
0.614943,0.789851,0.092217,0.751780,0.740709,0.177207,0.084667,0.625765,0.302444,0.652036,23.793136
0.545918,0.898538,0.719682,0.578071,0.138493,0.975235,0.475907,0.867249,0.439100,0.262245,15.075440
0.109453,0.907198,0.528560,0.058719,0.047216,0.689963,0.996393,0.146814,0.526676,0.197133,2.005215
0.309364,0.946371,0.097616,0.623438,0.456461,0.288207,0.870453,0.806507,0.029982,0.249854,17.766343
0.047783,0.609086,0.204632,0.851731,0.142648,0.563653,0.551226,0.864908,0.915934,0.664812,11.190546
0.825900,0.816145,0.626170,0.981631,0.597866,0.978826,0.602791,0.670349,0.949451,0.337321,21.624490
0.136508,0.597263,0.330790,0.466066,0.297469,0.924017,0.567857,0.557723,0.370098,0.021943,10.321178
0.123401,0.495246,0.195568,0.117630,0.958183,0.283822,0.293859,0.670526,0.738461,0.918795,9.549541
0.384799,0.651272,0.524786,0.062473,0.977666,0.689762,0.635810,0.151223,0.124259,0.948384,11.043135
0.097612,0.097603,0.071211,0.503694,0.511017,0.810434,0.462189,0.071144,0.408478,0.549366,0.088647
0.401472,0.856392,0.729374,0.830517,0.031269,0.964062,0.291802,0.559550,0.815147,0.156131,15.036329
0.169117,0.232775,0.367263,0.417771,0.145666,0.243058,0.898823,0.300610,0.148463,0.470197,5.527843
0.153796,0.803512,0.403343,0.715261,0.714105,0.579917,0.889041,0.806621,0.685685,0.803140,14.767567
0.045762,0.295868,0.399548,0.556125,0.030545,0.317148,0.179522,0.799553,0.570871,0.275643,7.412803
0.587701,0.925254,0.360556,0.230895,0.123408,0.564861,0.755416,0.309361,0.114829,0.847060,14.096644
0.899164,0.890594,0.341523,0.157453,0.278234,0.657905,0.750529,0.166006,0.403957,0.528707,9.789778
0.090598,0.256300,0.174650,0.143088,0.888290,0.157430,0.568920,0.872131,0.616512,0.836073,-0.280794
0.292866,0.764616,0.470468,0.442086,0.822129,0.979704,0.491017,0.169417,0.578470,0.585860,16.067699
0.808299,0.246255,0.786572,0.637254,0.580515,0.249131,0.516169,0.625826,0.805191,0.776135,17.198305
0.941186,0.635245,0.683067,0.828120,0.388524,0.930236,0.378223,0.615789,0.319187,0.462217,22.397395
0.202778,0.307493,0.470512,0.819603,0.797346,0.013337,0.968458,0.114994,0.999675,0.148553,13.376165
0.177773,0.618428,0.574652,0.176982,0.959937,0.418527,0.594348,0.655644,0.180488,0.344550,9.822772
0.897585,0.954757,0.112825,0.046441,0.546004,0.817564,0.269737,0.109580,0.894789,0.802866,12.088169
0.506536,0.627564,0.251744,0.548645,0.686589,0.383649,0.409210,0.447645,0.675752,0.204285,18.457995
0.135397,0.013604,0.028954,0.966271,0.584630,0.130692,0.505109,0.342783,0.425971,0.480016,3.499055
0.964285,0.713837,0.717202,0.232274,0.420192,0.616238,0.249208,0.670900,0.338182,0.300909,13.965145
0.285038,0.094099,0.082436,0.330708,0.401326,0.496290,0.044827,0.065647,0.082079,0.988332,-1.673600
0.335054,0.844523,0.694683,0.077869,0.862564,0.057306,0.354606,0.999733,0.044368,0.861153,13.024631
0.789833,0.360702,0.979136,0.779684,0.120353,0.051765,0.944342,0.577428,0.393014,0.167477,19.926621
0.616442,0.232489,0.694480,0.807597,0.894721,0.187252,0.211408,0.895997,0.580054,0.271466,17.205704
0.340244,0.484926,0.528859,0.976648,0.648847,0.741017,0.452747,0.969051,0.270071,0.486211,17.148298
0.884095,0.208347,0.047920,0.415398,0.175486,0.050987,0.101859,0.990864,0.518282,0.927377,-1.417476
0.624899,0.477311,0.850457,0.272461,0.933022,0.878042,0.974021,0.650434,0.397350,0.282828,17.241024
0.329947,0.173589,0.564546,0.116456,0.253874,0.347758,0.231928,0.810480,0.456788,0.524234,5.953356
0.888871,0.068648,0.723343,0.795630,0.339755,0.237239,0.881089,0.612437,0.164187,0.414584,14.024469
0.335523,0.812280,0.952587,0.607829,0.628053,0.682606,0.570574,0.277933,0.781189,0.837010,22.913431
0.883586,0.233270,0.276711,0.106081,0.450449,0.244552,0.875595,0.856161,0.953716,0.967118,0.454106
0.606929,0.012056,0.344876,0.299206,0.153689,0.665003,0.340383,0.350589,0.260094,0.091570,3.607732
0.189053,0.359726,0.739501,0.482527,0.445337,0.780156,0.221596,0.969754,0.234202,0.667042,7.224467
0.400849,0.543178,0.032077,0.962807,0.616663,0.046361,0.599852,0.493707,0.705941,0.121409,22.004756
0.496830,0.103321,0.559842,0.784444,0.584020,0.561929,0.378078,0.951935,0.912393,0.800198,11.121677
0.216524,0.534059,0.600005,0.548564,0.182961,0.007747,0.381830,0.497245,0.805888,0.873820,9.652464
0.282741,0.060493,0.682416,0.856459,0.674082,0.690966,0.108044,0.760033,0.621282,0.005163,11.838707
0.494881,0.511053,0.306740,0.300890,0.217867,0.091755,0.770397,0.370840,0.272447,0.602577,12.699959
0.715775,0.422989,0.766201,0.232801,0.784999,0.565352,0.329196,0.929275,0.187369,0.185574,17.445969
0.962883,0.023340,0.620144,0.956953,0.839881,0.655005,0.424675,0.307076,0.229422,0.667020,14.949735
0.695839,0.349129,0.543950,0.328775,0.943803,0.700934,0.160327,0.590492,0.323057,0.860995,14.330643
0.287623,0.646283,0.231994,0.536328,0.919045,0.721626,0.937480,0.405530,0.332422,0.102549,16.610574
0.361905,0.369419,0.263326,0.762762,0.578988,0.349481,0.010770,0.047603,0.281090,0.199344,16.725289
0.698376,0.614618,0.285540,0.298701,0.954202,0.791396,0.013789,0.699932,0.406430,0.004300,17.262440
0.198529,0.972039,0.861376,0.075142,0.008230,0.310574,0.970392,0.667464,0.427797,0.693756,18.776629
0.577263,0.179633,0.178386,0.571405,0.318708,0.921830,0.003191,0.916471,0.501897,0.920216,2.859931
0.528531,0.996468,0.152389,0.993306,0.593748,0.676949,0.313532,0.484998,0.313143,0.411946,25.091712
0.426619,0.591798,0.319354,0.042316,0.780903,0.953771,0.512911,0.343241,0.958941,0.092676,12.913685
0.487345,0.202337,0.781786,0.718291,0.773909,0.064043,0.550191,0.027049,0.689069,0.979245,16.325919
0.309399,0.131333,0.904500,0.253221,0.094982,0.948984,0.554553,0.155365,0.919344,0.899238,7.398595
0.485593,0.046764,0.279198,0.273265,0.107691,0.161899,0.280959,0.258265,0.736216,0.224201,-0.832535
0.595261,0.177517,0.711499,0.196022,0.067444,0.246182,0.958748,0.032490,0.203842,0.225373,5.236194
0.625166,0.114094,0.133143,0.678832,0.936211,0.328693,0.116929,0.692568,0.035762,0.458881,5.874614
0.326209,0.094352,0.611667,0.219985,0.988747,0.206591,0.098693,0.785650,0.893301,0.963541,9.432458
0.015595,0.383702,0.264403,0.696127,0.577968,0.423485,0.481475,0.433966,0.491062,0.835406,11.916798
0.249903,0.746510,0.538668,0.278803,0.365389,0.640432,0.402614,0.579124,0.061414,0.811220,8.742122
0.363725,0.325373,0.169299,0.146819,0.699252,0.088009,0.796731,0.907148,0.542462,0.582556,9.841633
